magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.86,normal,-1.0,-1,0.119202946,-0.9012481515071222,0.8819181558040211,0.5577325440360457,0.8819181558040211,-0.575127431314928,0.842940764931318,0.13390666680819496,0.5511259176877779,2.2327409552934125,1.1420777499973025,0.37615371818350823,1.5238873461037383,0.858296426721597
7.0,0.87,normal,-1.0,-1,0.119202946,-0.9403799394848892,0.8819181558040211,0.5366002427704344,0.8819181558040211,-0.6130326979122404,0.822338896567704,0.10465309932773181,0.5290955712524065,2.191285273056676,1.1096067867623447,0.36111759584089986,1.4955930697637594,0.8338937871317456
7.0,0.88,normal,-1.0,-1,0.119202946,-0.9798504381205144,0.8819181558040211,0.5119401746995278,0.8819181558040211,-0.6512587361527964,0.7982999467654021,0.07352060530630283,0.507668027186441,2.1437716769459674,1.0759460409513695,0.3464928973586194,1.4631641542152123,0.8085969998942635
7.0,0.89,normal,-1.0,-1,0.119202946,-1.0196603667537172,0.8819181558040211,0.4832948656390357,0.8819181558040211,-0.6898060190773219,0.7703790341482541,0.04028650753546614,0.48683811252187176,2.0897262840614896,1.0410086331879234,0.33227609208951625,1.426277165540327,0.7823407732561454
7.0,0.9,normal,-1.0,-1,0.119202946,-1.0598113005441072,0.8819181558040211,0.45009412022276796,0.8819181558040211,-0.7286758448940316,0.7380218056434209,0.0046729803746946574,0.4665998572827174,2.0285979445820375,1.0046826086623886,0.31846310541363376,1.3845559337063236,0.7550409707275161
7.0,0.91,normal,-1.0,-1,0.119202946,-1.100305896401899,0.8819181558040211,0.41161222383569007,0.8819181558040211,-0.7678705548486905,0.7005228987890052,-0.033673828029842645,0.44694647847403096,1.9597309031347823,0.9668213056263056,0.3050493078104072,1.3375528934403815,0.7265873727943015
7.0,0.92,normal,-1.0,-1,0.119202946,-1.141148221796651,0.8819181558040211,0.3669019216602407,0.8819181558040211,-0.8073938503505182,0.6569618749672438,-0.07521598769163723,0.42787033586282136,1.8823230826933248,0.927228537863968,0.29202948467831774,1.284720612211991,0.6968325412213087
7.0,0.93,normal,-1.0,-1,0.119202946,-1.1823442514345952,0.8819181558040211,0.3146877948674831,0.8819181558040211,-0.8472512720712403,0.6060997685000841,-0.12057575178557811,0.4093628415233521,1.7953595685337163,0.8856347477084332,0.279397774597872,1.225366391792307,0.6655738975217989
7.0,0.9400000000000001,normal,-1.0,-1,0.119202946,-1.2239026535496778,0.8819181558040211,0.25318396790934883,0.8819181558040211,-0.8874509585152808,0.5462022493522581,-0.17062435458151132,0.3914142888038213,1.6975005746160228,0.8416564160608162,0.267147552598171,1.158575803219967,0.632523218698561
7.0,0.9500000000000001,normal,-1.0,-1,0.119202946,-1.2658361123052362,0.8819181558040211,0.17975888477693114,0.8819181558040211,-0.9280049219820994,0.4747144924881463,-0.22664521474697655,0.3740135299792809,1.5868790020397534,0.7947218405147946,0.2552712101490151,1.0830745166710667,0.5972508578799212
7.0,0.96,normal,-1.0,-1,0.119202946,-1.308163738663912,0.8819181558040211,0.09025609598071282,0.8819181558040211,-0.9689313751137687,0.38760255049151365,-0.2906644123111275,0.3571473412849833,1.4606986863226303,0.7439218334212172,0.24375972178432015,0.9969540977336044,0.5590735406474016
7.0,0.97,normal,-1.0,-1,0.119202946,-1.350915992301593,0.8819181558040211,-0.022583116490064947,0.8819181558040211,-1.0102594813854064,0.2778241403417031,-0.36621767052185167,0.3407990523195708,1.3143244896687791,0.6876662434153288,0.23260170964423038,0.8970509784093158,0.5167962334454328
7.0,0.98,normal,-1.0,-1,0.119202946,-1.3941466202894575,0.8819181558040211,-0.1736391862481279,0.8819181558040211,-1.0520408798320573,0.13094838777865198,-0.4605462460267027,0.3249450743397836,1.1387565085610332,0.6227124112408656,0.221781073971504,0.7772225566854373,0.4679820068681725
7.0,0.99,normal,-1.0,-1,0.119202946,-1.4379720336174597,0.8819181558040211,-0.4044516358350674,0.8819181558040211,-1.094387702899511,-0.09328858668037189,-0.5938381447899415,0.3095430076741748,0.9104546746759206,0.5401524119808643,0.21126887619955825,0.6214022968720542,0.40593636036541536
7.0,1.0,normal,-1.0,-1,0.119202946,-1.4829561238062707,0.8819181558040211,-1.4829561238062707,0.8819181558040211,-1.1378442120347476,-1.1378442120347476,-1.1378442120347476,0.2944094490234897,0.2944094490234897,0.2944094490234897,0.20093994015589298,0.20093994015589295,0.22125514492383044
